Time,NL_563_01_RH61[°C],NL_563_01_RH61[%],NL_563_01_RH61[°C],NL_563_01_RH61[%],NL_563_01_RH90[°C],NL_563_01_RH90[%],NL_563_01_RT61[°C],NL_563_01_RT61[°C],NL_563_01_RT91[°C],NL_563_01_RT91[°C],NL_563_01_RT61[°C],NL_563_01_RT61[°C],NL_563_01_RT91[°C],NL_563_01_RT91[°C],NL_563_01_RR61,NL_563_01_RR61,NL_563_01_RR91,NL_563_01_RR91,NL_563_01_RR61,NL_563_01_RR61,NL_563_01_RR91,NL_563_01_RR91,NL_360_01_Term,NL_360_01_Term,NL_Radiator_Te,NL_433_01_Cons[kWh],NL_433_01_Effe,NL_433_09_Cons[kWh],NL_433_09_Effe[kW],NL_434_01_Q15_[kWh],NL_434_01_Q15_[kW],NL_434_01_Q01_[kWh],NL_434_01_Q01_[kW],NL_563_01_RHLa[°C],NL_563_01_RHLa[%],NL_563_01_RHLa[ppm],RH61054_T_PV[°C],RH61054_RH_PV[%],RHLager2_T_PV[°C],RHLager2_RH_PV[%],RHLager2_CO2_P[ppm],RHLager3_T_PV[°C],RHLager3_RH_PV[%],RHLager3_CO2_P[ppm],RR61054_1_flux,RR61054_2_flux,RR91054_1_flux,RR91054_2_flux,RT61054_1_PV,RT61054_2_PV,RT91054_1_PV,RT91054_2_PV,RR61054_1_PV,RR61054_2_PV,RR91054_1_PV,RR91054_2_PV,NL_Radiator_Te
2018-04-03 13:03:00,21.88,13.92,18.18,19.90,6.84,31.43,23.10,23.30,10.00,10.60,24.10,24.80,14.10,15.10,7.24,7.40,3.17,2.35,4.51,4.87,-1.23,-0.31,14282.00,0.00,23307.00,1408.60,2.56,613.30,1.04,1167.80,3.18,89.90,0.09,9.83,37.31,460.07,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:04:00,21.88,13.94,18.19,19.93,6.79,31.79,23.20,23.40,9.90,10.30,24.10,24.80,14.10,15.10,7.34,7.51,3.88,3.07,4.61,4.87,1.33,1.43,14282.00,0.00,23307.00,1408.70,2.57,613.30,1.04,1167.80,3.19,89.90,0.09,9.83,36.29,458.12,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:05:00,21.86,13.94,18.19,19.90,6.64,31.33,23.00,23.30,9.80,10.30,24.10,24.80,14.20,15.20,7.24,7.72,4.19,2.97,4.51,5.29,-0.41,2.15,14282.00,0.00,23307.00,1408.70,2.57,613.30,1.05,1167.90,3.20,89.90,0.09,9.83,36.29,460.07,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:06:00,21.88,13.94,18.19,19.90,6.69,30.94,23.00,23.20,9.70,10.20,24.00,24.70,14.00,15.00,7.66,7.62,3.68,2.97,4.72,4.87,-0.31,-0.72,14282.00,0.00,23307.00,1408.80,2.57,613.30,0.98,1167.90,3.18,89.90,0.09,9.63,36.29,461.54,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:07:00,21.88,13.94,18.19,19.93,6.62,31.45,23.10,23.20,9.80,10.30,24.10,24.80,14.20,15.20,7.34,7.62,4.09,2.66,4.61,4.76,3.37,4.40,14282.00,0.00,23307.00,1408.80,2.58,613.40,0.97,1168.00,3.21,89.90,0.09,9.63,37.29,457.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:08:00,21.88,13.94,18.19,19.90,6.57,31.94,23.10,23.20,9.70,10.20,24.10,24.80,14.10,15.30,7.34,7.40,3.07,1.84,4.61,5.08,-1.43,1.64,14282.00,0.00,23307.00,1408.90,2.58,613.40,0.98,1168.00,3.16,89.90,0.09,9.85,37.31,457.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:09:00,21.88,13.92,18.19,19.90,6.57,32.60,23.10,23.20,9.80,10.40,24.10,24.80,14.00,15.10,7.45,7.51,5.11,3.17,4.30,4.65,1.53,3.07,14282.00,0.00,23307.00,1408.90,2.58,613.40,0.97,1168.10,3.14,89.90,0.09,10.18,36.97,468.86,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:10:00,21.88,12.92,18.19,19.90,6.57,32.45,23.10,23.20,9.90,10.50,24.10,24.80,13.90,15.00,7.03,7.40,4.60,2.86,4.51,4.87,-0.20,2.56,14282.00,0.00,23307.00,1408.90,2.62,613.40,1.48,1168.10,3.15,89.90,0.09,9.83,36.29,457.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:11:00,21.88,13.94,18.18,19.90,6.57,32.65,23.10,23.20,9.90,10.40,24.10,24.80,14.10,15.10,7.13,7.51,3.99,3.07,4.40,4.65,0.31,0.41,14282.00,0.00,23307.00,1409.00,2.59,613.40,1.48,1168.20,3.16,89.90,0.09,9.73,37.31,457.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:12:00,21.88,13.94,18.19,20.93,6.52,31.99,23.10,23.20,9.80,10.40,24.10,24.80,14.10,15.00,7.13,7.51,3.88,3.07,4.51,4.65,2.56,2.56,14282.00,0.00,23307.00,1409.00,2.93,613.50,0.97,1168.20,3.11,89.90,0.09,9.74,37.29,457.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:13:00,21.88,12.89,18.19,20.93,6.57,32.23,23.00,23.10,9.90,10.50,24.10,24.80,13.90,14.70,6.92,7.72,5.42,3.68,4.72,4.65,1.53,1.23,14282.00,0.00,23307.00,1409.10,2.58,613.50,0.97,1168.30,3.07,89.90,0.09,9.73,37.31,457.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:14:00,21.88,12.89,18.18,19.90,6.62,32.58,23.00,23.20,10.00,10.50,24.10,24.80,13.90,14.80,7.24,7.62,3.58,1.84,4.72,4.87,1.53,1.13,14282.00,0.00,23307.00,1409.10,2.57,613.50,0.97,1168.30,3.12,89.90,0.09,10.29,38.22,475.70,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:15:00,21.77,12.89,18.19,19.90,6.50,32.31,23.00,23.30,9.60,10.20,24.10,24.80,14.00,14.90,7.66,8.04,1.33,0.51,4.82,4.87,1.12,1.43,14282.00,0.00,23307.00,1409.20,2.61,613.50,0.97,1168.40,3.09,89.90,0.09,9.95,36.29,460.07,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:16:00,21.77,13.94,18.19,19.90,6.45,32.77,23.00,23.30,9.70,10.20,24.10,24.80,14.00,15.00,7.34,7.93,2.76,1.94,4.51,4.55,1.64,3.27,14282.00,0.00,23307.00,1409.20,2.58,613.50,0.96,1168.50,3.11,89.90,0.09,10.05,36.29,457.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:17:00,21.77,12.92,18.19,19.90,6.47,32.45,22.90,23.20,9.50,10.00,24.00,24.60,13.70,14.90,7.45,8.36,1.53,0.61,4.72,4.76,-0.92,0.51,14282.00,0.00,23307.00,1409.30,2.60,613.50,0.96,1168.50,3.21,89.90,0.09,10.05,36.29,458.12,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:18:00,21.88,12.89,18.18,19.90,6.37,32.43,23.00,23.30,9.50,10.10,24.10,24.70,13.90,15.00,7.66,7.93,1.84,1.02,4.61,4.76,-1.94,-2.76,14282.00,0.00,23307.00,1409.30,2.61,613.50,0.97,1168.60,3.16,89.90,0.09,9.95,36.29,458.12,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:19:00,21.77,12.92,18.19,19.93,6.37,32.04,23.00,23.20,9.50,10.00,24.10,24.60,13.70,14.60,7.45,7.93,0.61,0.00,4.61,4.65,-4.29,-3.89,14282.00,0.00,23307.00,1409.30,2.59,613.60,0.97,1168.60,3.15,89.90,0.09,10.05,36.29,457.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:20:00,21.77,13.94,18.19,19.93,6.32,31.82,23.00,23.20,9.40,10.00,24.10,24.70,13.80,15.00,7.34,7.72,1.02,-0.41,4.51,4.65,1.23,0.72,14282.00,0.00,23307.00,1409.40,3.83,613.60,0.98,1168.70,3.10,89.90,0.09,10.05,36.29,457.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:21:00,21.77,13.92,18.19,19.90,6.23,32.06,23.00,23.20,9.40,10.00,24.10,24.70,13.70,14.80,7.03,7.51,1.02,-0.72,4.61,4.76,0.20,-0.31,14282.00,0.00,23307.00,1409.40,2.55,613.60,0.97,1168.70,3.06,89.90,0.09,10.05,36.29,457.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:22:00,21.77,13.92,18.19,19.90,6.20,32.11,23.00,23.30,9.20,9.80,24.10,24.70,13.60,14.60,7.86,8.36,-1.84,-2.25,4.40,4.55,-0.51,0.51,14282.00,0.00,23307.00,1409.50,2.86,613.60,0.97,1168.80,3.15,89.90,0.09,10.05,35.26,459.10,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:23:00,21.77,13.92,18.19,19.90,6.13,31.79,23.00,23.10,9.10,9.70,24.00,24.70,13.80,14.70,8.18,8.46,-1.43,-2.46,4.30,4.65,-0.82,0.51,14282.00,0.00,23307.00,1409.50,2.57,613.60,1.48,1168.80,3.13,89.90,0.09,10.15,35.24,460.07,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:24:00,21.77,13.92,18.19,19.90,6.06,32.21,23.00,23.20,9.20,9.80,23.90,24.60,13.60,14.60,7.97,8.57,1.84,0.72,4.30,4.55,-5.62,-4.30,14282.00,0.00,23307.00,1409.60,2.59,613.70,0.97,1168.90,3.15,89.90,0.09,10.34,33.26,456.17,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:25:00,21.77,13.94,18.18,19.90,6.08,32.48,23.00,23.20,9.30,9.90,24.00,24.70,13.50,14.60,8.39,8.99,1.02,0.00,4.51,4.55,-0.92,0.92,14282.00,0.00,23307.00,1409.60,2.59,613.70,0.98,1168.90,3.09,89.90,0.09,10.45,33.26,447.86,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:26:00,21.77,13.94,18.19,19.90,6.08,31.94,23.00,23.30,9.20,9.80,24.10,24.70,13.80,14.80,8.39,9.10,-0.20,-1.13,4.72,4.76,1.43,3.07,14282.00,0.00,23307.00,1409.60,2.57,613.70,3.13,1169.00,3.13,89.90,0.09,10.94,30.28,436.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:27:00,21.77,13.92,18.19,19.90,6.01,33.04,23.10,23.30,9.40,10.00,24.00,24.70,14.20,15.30,8.28,8.67,2.66,1.43,4.40,4.87,2.56,4.60,14282.00,0.00,23307.00,1409.70,2.58,613.70,1.06,1169.00,3.12,89.90,0.09,11.25,29.23,434.68,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:28:00,21.77,13.94,18.19,19.90,6.11,33.16,23.20,23.30,9.40,10.00,24.00,24.70,14.30,15.30,8.39,8.57,2.15,0.61,4.51,4.76,-1.02,0.61,14282.00,0.00,23307.00,1409.70,2.58,613.80,1.04,1169.10,3.17,89.90,0.09,11.03,30.28,434.68,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:29:00,21.77,13.94,18.19,18.90,6.18,33.24,23.20,23.20,9.50,10.00,24.10,24.70,14.10,15.20,8.49,9.31,1.74,0.41,4.51,4.65,-0.31,2.15,14282.00,0.00,23307.00,1409.80,2.68,613.80,1.06,1169.10,3.11,89.90,0.09,11.05,29.23,430.77,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:30:00,21.77,13.94,18.19,18.88,6.08,32.65,23.20,23.30,9.40,9.90,24.10,24.70,14.20,15.20,8.70,9.62,1.33,0.51,4.72,4.87,-0.61,-0.10,14282.00,0.00,23307.00,1409.80,2.70,613.80,1.05,1169.20,3.16,89.90,0.09,11.34,28.30,430.77,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:31:00,21.77,13.92,18.19,18.90,6.18,32.55,23.10,23.30,9.50,10.00,24.10,24.70,14.10,15.10,8.60,9.62,2.35,1.84,4.30,4.76,1.33,1.64,14282.00,0.00,23307.00,1409.90,2.72,613.80,1.05,1169.20,3.12,89.90,0.09,11.14,30.28,434.68,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:32:00,21.77,13.94,18.19,18.90,6.11,32.53,23.10,23.40,9.50,10.00,24.10,24.70,14.50,15.40,8.70,9.62,2.86,1.33,4.51,4.97,2.35,2.66,14282.00,0.00,23307.00,1409.90,2.70,613.80,1.04,1169.30,3.13,89.90,0.09,10.67,32.23,443.47,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:33:00,21.77,13.94,18.19,18.90,6.18,32.67,23.00,23.40,9.50,9.90,24.00,24.60,14.60,15.60,9.23,9.31,2.15,1.13,4.61,4.76,3.48,4.60,14282.00,0.00,23307.00,1410.00,2.70,613.80,1.09,1169.30,3.16,89.90,0.09,10.26,33.26,443.47,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:34:00,21.77,13.92,18.18,18.90,6.13,31.89,23.20,23.40,9.30,9.90,24.10,24.70,14.80,15.80,8.91,9.52,0.00,-0.92,4.72,4.87,2.76,4.60,14282.00,0.00,23307.00,1410.00,3.18,613.90,1.09,1169.40,3.14,89.90,0.09,10.32,34.07,451.77,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:35:00,21.77,13.94,18.19,18.90,6.13,31.45,23.20,23.40,9.20,9.80,24.10,24.70,14.40,15.30,8.49,9.31,0.10,-0.92,4.72,4.76,-3.27,-1.43,14282.00,0.00,23307.00,1410.10,2.68,613.90,1.09,1169.40,3.14,90.00,0.09,9.94,34.33,439.07,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:36:00,21.77,13.94,18.18,18.90,6.06,31.92,23.20,23.40,9.20,9.80,24.00,24.70,14.10,15.00,8.91,9.52,0.82,0.31,4.72,4.76,-2.25,-1.02,14282.00,0.00,23307.00,1410.10,2.69,613.90,1.09,1169.50,3.12,90.00,0.09,9.94,34.33,443.47,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:37:00,21.77,13.92,18.19,18.90,6.08,31.94,23.10,23.30,9.20,9.70,24.00,24.60,14.00,15.10,8.91,10.05,1.94,0.61,4.72,4.65,1.43,3.07,14282.00,0.00,23307.00,1410.10,2.68,613.90,1.58,1169.50,3.11,90.00,0.09,9.94,34.33,445.42,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:38:00,21.77,13.94,18.19,18.90,6.06,32.04,23.20,23.40,9.30,9.80,24.00,24.60,14.10,15.40,8.18,8.78,1.43,0.72,4.72,4.55,2.15,3.89,14282.00,0.00,23307.00,1410.20,2.69,613.90,1.09,1169.60,3.14,90.00,0.09,10.06,33.26,441.03,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:39:00,21.88,13.94,18.19,18.88,6.11,32.28,23.30,23.40,9.40,10.00,24.10,24.70,14.20,15.30,8.49,8.67,3.07,1.74,4.93,4.65,2.04,3.17,14282.00,0.00,23307.00,1410.20,2.71,614.00,1.09,1169.70,3.13,90.00,0.09,10.05,33.26,438.58,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:40:00,21.88,12.89,18.19,18.90,6.13,31.60,23.20,23.40,9.50,10.00,24.00,24.60,14.20,15.30,7.66,8.14,4.09,2.86,4.82,4.87,-2.76,-2.25,14282.00,0.00,23307.00,1410.30,2.67,614.00,1.04,1169.70,3.15,90.00,0.09,10.15,33.26,436.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:41:00,21.88,13.94,18.08,18.90,6.23,32.21,23.20,23.40,9.60,10.10,24.10,24.70,14.20,15.10,7.66,7.93,3.99,2.76,4.51,4.76,0.10,1.23,14282.00,0.00,23307.00,1410.30,2.71,614.00,1.05,1169.80,3.12,90.00,0.09,10.15,33.26,436.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:42:00,21.88,13.94,18.08,18.90,6.23,31.99,23.20,23.40,9.60,10.10,24.10,24.70,14.10,14.90,7.34,7.93,2.25,1.84,4.51,4.97,-2.45,-0.20,14282.00,0.00,23307.00,1410.40,2.72,614.00,1.04,1169.80,3.09,90.00,0.09,10.26,31.31,436.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:43:00,21.88,12.89,18.08,18.90,6.25,31.65,23.10,23.30,9.40,10.00,24.00,24.60,13.90,14.90,7.86,7.83,2.86,1.94,4.72,4.87,0.72,1.43,14282.00,0.00,23307.00,1410.40,2.70,614.00,1.04,1169.90,3.24,90.00,0.09,10.34,32.23,434.68,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:44:00,21.88,13.94,18.08,18.90,6.32,32.19,23.10,23.40,9.60,10.20,24.10,24.70,13.80,14.90,7.45,7.72,3.88,2.76,4.72,4.97,-1.43,-2.05,14282.00,0.00,23307.00,1410.50,2.70,614.10,1.05,1169.90,3.09,90.00,0.09,10.24,32.23,434.68,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:45:00,21.88,13.92,18.08,18.90,6.37,32.21,23.10,23.30,9.60,10.10,24.10,24.70,13.80,14.80,7.45,7.62,1.43,0.61,4.72,4.97,-0.72,0.10,14282.00,0.00,23307.00,1410.50,2.73,614.10,1.05,1170.00,3.12,90.00,0.09,10.34,32.23,434.19,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:46:00,21.88,13.94,18.08,18.88,6.28,31.58,23.10,23.30,9.40,10.00,24.10,24.70,13.80,14.70,7.34,7.93,1.33,0.20,5.03,5.08,-1.94,-2.05,14282.00,0.00,23307.00,1410.60,2.71,614.10,1.04,1170.00,3.16,90.00,0.09,10.37,32.23,432.23,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:47:00,21.88,13.94,18.08,18.90,6.23,31.31,23.10,23.30,9.30,9.90,24.10,24.70,13.70,14.70,7.66,7.83,-0.20,-1.02,4.51,4.44,-2.76,-2.46,14282.00,0.00,23307.00,1410.60,2.70,614.10,1.04,1170.10,3.12,90.00,0.09,10.34,31.31,430.77,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:48:00,21.88,13.94,18.08,18.90,6.23,31.94,23.00,23.20,9.30,10.00,24.10,24.70,13.80,14.70,7.13,7.72,-0.10,-1.02,4.61,4.55,-0.31,1.13,14282.00,0.00,23307.00,1410.70,2.88,614.10,1.04,1170.10,3.17,90.00,0.09,10.26,31.31,436.63,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:49:00,21.88,12.92,18.08,18.90,6.20,32.55,23.00,23.20,9.30,9.90,24.00,24.60,13.80,14.90,7.34,7.93,1.64,0.51,4.61,4.76,-1.84,-0.51,14282.00,0.00,23307.00,1410.70,2.96,614.10,1.04,1170.20,3.14,90.00,0.09,10.37,31.31,434.19,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:50:00,21.88,13.94,18.08,18.88,6.18,32.92,23.10,23.30,9.30,9.90,24.10,24.60,13.80,15.00,7.13,7.40,-0.31,-0.92,4.72,4.76,-1.02,-0.10,14282.00,0.00,23307.00,1410.80,3.00,614.20,1.55,1170.20,3.14,90.00,0.09,10.34,31.31,434.68,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:51:00,21.86,13.94,18.08,18.90,6.11,33.55,23.00,23.20,9.10,9.80,24.10,24.70,13.90,14.80,7.66,7.62,-0.31,-1.74,4.40,4.87,-0.61,-1.02,14282.00,0.00,23307.00,1410.80,3.00,614.20,1.55,1170.30,3.14,90.00,0.09,10.37,31.31,434.19,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.47
2018-04-03 13:52:11,21.88,13.94,18.08,18.90,6.13,33.68,22.90,23.00,8.90,9.50,23.90,24.50,13.50,14.50,7.13,7.72,-0.92,-1.84,4.51,4.87,-0.92,0.10,14282.00,0.00,23307.00,1410.90,3.03,614.20,1.04,1170.30,3.11,90.00,0.09,10.34,31.31,430.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.47
2018-04-03 13:53:00,21.88,13.94,18.08,18.90,6.11,32.80,23.00,23.10,9.00,9.60,24.00,24.50,13.70,14.70,7.66,7.93,-1.12,-1.94,4.51,4.76,-0.92,-1.23,14282.00,0.00,23307.00,1410.90,3.04,614.20,1.04,1170.40,3.22,90.00,0.09,10.70,31.99,446.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.47
2018-04-03 13:54:50,21.88,13.94,18.19,18.90,5.98,31.60,22.90,23.10,8.90,9.50,24.00,24.50,13.50,14.50,7.45,7.72,0.41,-0.82,4.51,4.65,-3.07,-2.25,14282.00,0.00,23307.00,1410.90,3.04,614.20,1.04,1170.40,3.22,90.00,0.09,10.05,32.23,434.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.47
2018-04-03 13:55:00,21.88,13.92,18.19,18.88,6.01,31.72,22.90,23.10,9.00,9.50,24.00,24.50,13.60,14.50,7.34,7.72,0.92,-0.10,4.30,4.76,-2.04,-2.56,14282.00,0.00,23307.00,1411.00,3.03,614.30,1.06,1170.50,3.19,90.00,0.09,10.05,32.26,434.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.47
