Time,NL_563_01_RH61[°C],NL_563_01_RH61[%],NL_563_01_RH61[°C],NL_563_01_RH61[%],NL_563_01_RH90[°C],NL_563_01_RH90[%],NL_563_01_RT61[°C],NL_563_01_RT61[°C],NL_563_01_RT91[°C],NL_563_01_RT91[°C],NL_563_01_RT61[°C],NL_563_01_RT61[°C],NL_563_01_RT91[°C],NL_563_01_RT91[°C],NL_563_01_RR61,NL_563_01_RR61,NL_563_01_RR91,NL_563_01_RR91,NL_563_01_RR61,NL_563_01_RR61,NL_563_01_RR91,NL_563_01_RR91,NL_360_01_Term,NL_360_01_Term,NL_Radiator_Te,NL_433_01_Cons[kWh],NL_433_01_Effe,NL_433_09_Cons[kWh],NL_433_09_Effe[kW],NL_434_01_Q15_[kWh],NL_434_01_Q15_[kW],NL_434_01_Q01_[kWh],NL_434_01_Q01_[kW],NL_563_01_RHLa[°C],NL_563_01_RHLa[%],NL_563_01_RHLa[ppm],RH61054_T_PV[°C],RH61054_RH_PV[%],RHLager2_T_PV[°C],RHLager2_RH_PV[%],RHLager2_CO2_P[ppm],RHLager3_T_PV[°C],RHLager3_RH_PV[%],RHLager3_CO2_P[ppm],RR61054_1_flux,RR61054_2_flux,RR91054_1_flux,RR91054_2_flux,RT61054_1_PV,RT61054_2_PV,RT91054_1_PV,RT91054_2_PV,RR61054_1_PV,RR61054_2_PV,RR91054_1_PV,RR91054_2_PV,NL_Radiator_Te
2018-04-02 04:41:00,22.59,20.90,18.71,23.91,-3.26,57.23,23.70,23.70,-0.50,0.10,25.00,25.10,2.70,4.10,6.50,6.77,-13.29,-12.79,1.05,0.32,-16.87,-18.62,13982.00,1.30,22950.00,1367.10,0.96,595.90,0.23,1103.00,0.06,87.00,0.09,9.17,39.29,392.67,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:42:00,22.59,20.90,18.71,23.91,-3.31,57.08,23.70,23.70,-0.40,0.20,25.00,25.10,2.70,4.10,6.29,6.45,-13.49,-12.79,0.84,0.42,-18.30,-21.28,13982.00,1.30,22950.00,1367.10,0.96,595.90,0.23,1103.00,0.06,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:43:00,22.59,20.90,18.71,23.91,-3.26,57.30,23.80,23.70,-0.40,0.20,25.00,25.10,2.70,4.10,6.50,6.66,-14.11,-13.30,0.94,0.32,-16.87,-19.13,13982.00,1.30,22950.00,1367.10,0.98,595.90,0.23,1103.00,0.06,87.00,0.09,9.99,40.61,419.54,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:44:00,22.59,20.90,18.82,23.91,-3.26,57.30,23.70,23.70,-0.40,0.10,25.00,25.10,2.70,4.00,6.19,6.45,-14.00,-13.50,1.26,0.32,-17.07,-19.33,13982.00,1.30,22950.00,1367.10,1.01,595.90,0.23,1103.00,0.06,87.00,0.09,9.33,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:45:00,22.59,20.90,18.71,23.91,-3.24,57.45,23.70,23.70,-0.50,0.10,25.00,25.10,2.70,4.00,6.40,6.66,-14.21,-13.71,0.73,0.42,-15.44,-16.57,13982.00,1.30,22950.00,1367.20,0.99,596.00,0.24,1103.00,0.06,87.00,0.09,9.33,39.27,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:46:00,22.59,20.93,18.82,23.91,-3.31,57.55,23.70,23.80,-0.50,0.10,25.00,25.00,2.70,4.00,6.40,6.56,-14.31,-14.22,0.94,0.21,-15.74,-17.19,13982.00,1.30,22950.00,1367.20,0.99,596.00,0.23,1103.00,0.06,87.00,0.09,9.23,39.29,391.21,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:47:00,22.59,20.90,18.71,23.91,-3.33,57.79,23.70,23.70,-0.50,0.00,25.00,25.00,2.70,3.90,6.82,6.35,-14.21,-13.50,1.15,0.32,-17.17,-18.62,13982.00,1.30,22950.00,1367.20,0.99,596.00,0.15,1103.00,0.06,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:48:00,22.59,20.90,18.71,23.91,-3.26,57.59,23.80,23.70,-0.50,0.10,25.00,25.00,2.70,4.00,6.40,6.56,-13.80,-13.20,1.05,0.21,-16.15,-18.01,13982.00,1.30,22950.00,1367.20,0.97,596.00,0.15,1103.00,0.06,87.00,0.09,9.23,39.27,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:49:00,22.59,20.93,18.71,23.91,-3.31,57.55,23.70,23.70,-0.50,0.10,25.00,25.00,2.60,4.00,6.08,6.35,-14.11,-13.71,1.15,0.32,-15.95,-18.11,13982.00,1.30,22950.00,1367.20,0.97,596.00,0.15,1103.00,0.06,87.00,0.09,9.33,39.27,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:50:00,22.59,20.90,18.71,23.91,-3.26,57.59,23.90,23.80,-0.40,0.00,25.00,25.10,2.70,4.10,6.92,6.66,-14.00,-13.20,1.26,0.32,-14.92,-17.08,13982.00,1.30,22950.00,1367.20,0.97,596.00,0.15,1103.00,0.06,87.00,0.09,9.33,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:51:00,22.59,20.90,18.71,23.91,-3.26,57.72,23.80,23.70,-0.50,0.10,25.00,25.00,2.60,4.00,6.82,6.35,-13.80,-13.20,0.73,0.42,-16.76,-18.21,13982.00,1.30,22950.00,1367.30,0.97,596.00,0.19,1103.00,0.06,87.00,0.09,9.33,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:52:00,22.59,20.90,18.71,23.91,-3.31,57.79,23.80,23.70,-0.50,0.00,25.00,25.00,2.70,4.00,6.61,6.45,-14.31,-13.81,0.94,0.11,-17.58,-18.82,13982.00,1.30,22950.00,1367.30,0.97,596.00,0.19,1103.00,0.06,87.00,0.09,9.32,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:53:00,22.60,20.90,18.71,24.93,-3.36,57.64,23.80,23.70,-0.50,0.10,25.00,25.00,2.70,3.90,6.92,6.35,-14.21,-13.40,1.15,0.11,-17.79,-18.93,13982.00,1.30,22950.00,1367.30,0.97,596.00,0.19,1103.00,0.06,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:54:00,22.59,20.90,18.71,24.93,-3.36,57.86,23.80,23.70,-0.60,0.00,25.00,25.00,2.60,4.00,7.13,6.45,-15.23,-14.73,1.15,0.32,-15.23,-17.19,13982.00,1.30,22950.00,1367.30,0.97,596.00,0.21,1103.00,0.06,87.00,0.09,9.22,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:55:00,22.59,20.90,18.71,24.93,-3.31,57.84,23.70,23.70,-0.50,0.00,25.00,25.00,2.60,3.90,6.71,6.45,-14.52,-14.22,0.84,0.42,-16.05,-17.39,13982.00,1.30,22950.00,1367.30,0.97,596.00,0.19,1103.00,0.06,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:56:00,22.59,20.90,18.71,24.93,-3.33,57.69,23.70,23.70,-0.50,0.00,24.90,25.00,2.60,3.90,6.50,6.35,-13.80,-13.30,0.84,0.32,-16.05,-17.90,13982.00,1.30,22950.00,1367.30,0.96,596.00,0.71,1103.00,0.06,87.00,0.09,9.32,39.27,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.35
2018-04-02 04:57:00,22.59,20.90,18.71,23.91,-3.36,57.91,23.70,23.70,-0.50,0.10,24.90,25.00,2.60,3.90,6.29,6.24,-14.52,-14.22,1.05,0.21,-17.07,-18.11,13982.00,1.30,22959.00,1367.40,0.96,596.00,0.69,1103.00,0.06,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.99
2018-04-02 04:58:00,22.59,20.90,18.71,23.91,-3.31,57.69,23.60,23.60,-0.60,0.00,24.90,24.90,2.50,3.80,6.61,6.77,-14.00,-13.40,1.05,0.42,-16.76,-18.62,13982.00,1.30,22960.00,1367.40,0.97,596.00,0.19,1103.00,0.09,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,10.00
2018-04-02 04:59:00,22.59,20.90,18.71,23.91,-3.36,57.69,23.70,23.70,-0.40,0.10,25.00,25.00,2.60,3.90,6.29,6.56,-13.29,-12.48,1.57,0.11,-16.56,-17.90,13984.00,1.29,22960.00,1367.40,0.97,596.00,0.19,1103.10,1.25,87.00,0.09,9.23,39.27,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:00:00,22.59,20.90,18.71,23.91,-3.33,57.84,23.70,23.70,-0.50,0.10,24.90,25.00,2.60,4.00,6.50,6.88,-14.00,-13.61,0.94,0.32,-16.15,-17.39,13984.00,6.86,22960.00,1367.40,0.97,596.00,0.16,1103.10,2.48,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:01:00,22.59,20.90,18.61,23.91,-3.31,57.81,23.80,23.70,-0.50,0.10,24.90,25.00,2.60,3.90,7.03,6.77,-14.11,-13.61,1.26,0.53,-16.66,-18.41,13984.00,0.00,22960.00,1367.40,0.97,596.00,0.16,1103.10,2.96,87.00,0.09,9.22,39.27,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:02:00,22.59,20.00,18.50,23.91,-3.33,57.72,23.80,23.70,-0.50,0.10,24.90,25.10,2.60,3.90,6.61,7.40,-14.21,-13.81,1.05,0.95,-16.56,-17.70,13984.00,0.00,22960.00,1367.40,0.96,596.00,0.15,1103.20,3.04,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:03:00,22.59,20.00,18.50,24.93,-3.31,57.64,23.80,23.80,-0.40,0.10,24.90,25.10,2.60,3.90,6.29,7.19,-13.60,-12.79,1.36,1.27,-16.25,-18.01,13984.00,0.00,22960.00,1367.50,0.96,596.00,0.17,1103.20,3.13,87.00,0.09,9.23,39.27,395.12,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:04:00,22.59,20.00,18.39,24.93,-3.33,57.67,23.80,23.90,-0.40,0.20,24.90,25.10,2.60,3.90,5.77,6.35,-13.80,-13.40,1.36,0.74,-17.89,-18.82,13984.00,0.00,22960.00,1367.50,0.97,596.00,0.15,1103.30,3.15,87.00,0.09,9.23,39.29,395.12,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:05:00,22.59,19.98,18.39,24.93,-3.33,57.79,23.60,23.90,-0.50,0.00,24.80,25.00,2.50,3.90,5.24,6.66,-14.62,-14.22,1.15,1.16,-18.09,-19.13,13984.00,0.00,22960.00,1367.50,0.97,596.00,0.16,1103.30,3.17,87.00,0.09,9.23,39.27,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:06:00,22.59,20.00,18.39,23.91,-3.33,57.59,23.60,23.80,-0.40,0.10,24.90,25.20,2.60,3.90,5.66,6.45,-12.88,-12.48,0.73,1.06,-19.32,-20.56,13984.00,0.00,22960.00,1367.50,0.97,596.00,0.15,1103.40,3.32,87.00,0.09,9.23,39.29,395.12,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:07:00,22.58,20.00,18.39,23.91,-3.33,57.64,23.50,23.80,-0.50,0.10,24.90,25.10,2.60,3.90,5.24,6.24,-13.08,-12.28,0.73,0.95,-17.79,-18.82,13984.00,0.00,22960.00,1367.50,0.70,596.00,0.15,1103.40,3.26,87.00,0.09,9.22,39.32,395.12,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:08:00,22.59,18.97,18.39,23.91,-3.36,57.72,23.40,23.80,-0.50,0.10,24.90,25.10,2.60,3.90,4.82,5.82,-13.49,-12.99,1.05,1.06,-17.89,-20.36,13984.00,0.00,22960.00,1367.50,0.71,596.00,0.15,1103.50,3.21,87.00,0.09,9.22,39.29,395.12,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:09:00,22.59,17.95,18.39,23.91,-3.36,57.72,23.30,23.70,-0.50,0.10,24.80,25.10,2.60,3.90,4.82,5.82,-14.00,-13.40,0.42,0.63,-16.36,-18.41,13984.00,0.00,22960.00,1367.50,0.70,596.00,0.15,1103.60,3.26,87.00,0.09,9.23,39.29,395.12,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:10:00,22.48,17.95,18.39,23.91,-3.33,57.55,23.30,23.70,-0.40,0.20,24.80,25.00,2.60,3.90,4.51,5.61,-12.98,-12.58,0.31,0.32,-17.58,-18.93,13984.00,0.00,22960.00,1367.50,0.71,596.00,0.15,1103.60,3.21,87.00,0.09,9.22,39.29,395.12,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:11:00,22.48,16.92,18.39,23.91,-3.31,57.55,23.20,23.70,-0.40,0.20,24.70,25.00,2.60,3.90,4.82,5.82,-13.39,-12.99,0.42,0.21,-18.09,-19.64,13984.00,0.00,22960.00,1367.60,0.71,596.00,0.15,1103.70,3.14,87.00,0.09,9.23,39.29,395.12,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:12:00,22.38,16.87,18.50,23.91,-3.38,57.74,23.20,23.60,-0.50,0.10,24.70,25.00,2.60,3.90,4.72,5.50,-14.00,-13.61,0.21,0.11,-18.81,-21.28,13984.00,0.00,22960.00,1367.60,0.71,596.00,0.15,1103.70,3.09,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:13:00,22.38,16.92,18.50,23.91,-3.38,57.79,23.20,23.60,-0.60,0.00,24.60,24.80,2.50,3.90,4.61,5.39,-14.00,-13.20,0.21,0.11,-16.76,-18.21,13984.00,0.00,22960.00,1367.60,0.71,596.10,0.15,1103.80,3.05,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:14:00,22.38,15.97,18.50,23.91,-3.36,57.74,23.10,23.40,-0.60,0.00,24.60,24.80,2.60,3.90,4.61,5.18,-13.90,-13.81,0.00,0.00,-17.07,-19.23,13984.00,0.00,22960.00,1367.60,0.70,596.10,0.66,1103.80,3.11,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:15:00,22.27,15.97,18.50,23.91,-3.38,57.74,23.20,23.50,-0.50,0.00,24.70,24.80,2.50,3.90,4.61,5.18,-14.21,-13.71,-0.21,-0.32,-16.25,-18.41,13984.00,0.00,22960.00,1367.60,0.70,596.10,0.67,1103.90,3.09,87.00,0.09,9.23,39.27,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:16:00,22.28,15.97,18.50,23.91,-3.36,57.86,23.10,23.40,-0.60,0.00,24.70,24.90,2.40,3.70,4.40,5.61,-14.21,-13.30,0.00,-0.42,-17.17,-18.11,13984.00,0.00,22960.00,1367.60,0.69,596.10,0.15,1103.90,3.08,87.00,0.09,9.23,39.27,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:17:00,22.27,15.97,18.50,22.88,-3.38,57.96,23.10,23.30,-0.60,0.00,24.50,24.80,2.40,3.70,4.51,5.18,-14.62,-14.02,-0.21,-0.53,-17.28,-19.33,13984.00,0.00,22960.00,1367.60,0.69,596.10,0.15,1104.00,3.08,87.00,0.09,9.61,40.05,408.79,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:18:00,22.17,15.97,18.50,22.88,-3.41,58.06,23.10,23.30,-0.60,0.00,24.60,24.80,2.40,3.70,4.30,4.97,-14.21,-13.91,0.00,-0.42,-17.99,-19.85,13984.00,0.00,22960.00,1367.60,0.70,596.10,0.15,1104.00,2.99,87.00,0.09,9.23,39.29,391.70,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:19:00,22.17,15.97,18.50,22.91,-3.36,57.86,23.10,23.30,-0.60,0.00,24.50,24.70,2.40,3.70,4.30,5.08,-14.31,-13.50,-0.10,-0.42,-16.05,-18.62,13984.00,0.00,22960.00,1367.70,0.70,596.10,2.24,1104.10,3.11,87.00,0.09,9.23,39.29,391.21,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:20:00,22.17,15.97,18.39,23.91,-3.38,58.06,23.20,23.40,-0.50,0.00,24.60,24.80,2.50,3.80,4.51,4.87,-14.21,-13.81,0.00,-0.32,-16.87,-18.11,13984.00,0.00,22960.00,1367.70,0.71,596.10,0.15,1104.10,3.09,87.00,0.09,9.22,39.27,392.67,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:21:00,22.17,15.97,18.29,23.91,-3.46,58.55,23.10,23.30,-0.60,0.00,24.50,24.80,2.50,3.80,4.30,5.61,-14.52,-14.02,0.10,-0.32,-18.60,-19.95,13984.00,0.00,22960.00,1367.70,0.71,596.10,0.15,1104.20,3.05,87.00,0.09,9.22,39.29,392.67,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:22:00,22.17,14.97,18.29,23.91,-3.41,58.74,23.10,23.40,-0.50,0.00,24.60,24.80,2.50,3.80,4.30,5.39,-14.11,-13.91,0.00,-0.42,-17.89,-19.74,13984.00,0.00,22960.00,1367.70,0.71,596.10,0.15,1104.20,3.05,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:23:00,22.17,14.95,18.29,23.91,-3.41,58.35,23.10,23.40,-0.50,0.00,24.60,24.80,2.50,3.80,4.30,5.08,-14.11,-13.40,-0.21,0.00,-17.58,-19.95,13984.00,0.00,22960.00,1367.70,0.69,596.10,0.15,1104.30,3.05,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:24:00,22.17,14.95,18.30,23.91,-3.48,58.69,23.10,23.40,-0.60,0.00,24.60,24.80,2.50,3.80,4.19,5.08,-14.21,-13.81,-0.21,-0.42,-18.09,-19.33,13984.00,0.00,22960.00,1367.70,0.70,596.10,0.15,1104.30,3.06,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:25:00,22.17,14.95,18.30,22.88,-3.46,58.96,23.00,23.30,-0.60,0.00,24.50,24.70,2.40,3.70,4.19,5.18,-14.72,-14.53,0.00,-0.53,-18.20,-18.41,13984.00,0.00,22960.00,1367.70,0.70,596.10,0.15,1104.40,3.12,87.00,0.09,9.22,39.27,392.67,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:26:00,22.08,14.95,18.39,22.91,-3.38,58.86,23.10,23.40,-0.70,0.00,24.50,24.70,2.40,3.80,4.30,5.39,-14.52,-13.81,-0.31,0.00,-16.36,-18.41,13984.00,0.00,22960.00,1367.70,0.70,596.10,0.15,1104.40,3.09,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:27:00,22.08,14.95,18.39,22.91,-3.53,58.62,23.00,23.30,-0.80,-0.10,24.50,24.70,2.40,3.70,4.30,5.29,-14.21,-13.50,-0.21,-0.42,-17.38,-17.90,13984.00,0.00,22960.00,1367.70,0.70,596.10,0.15,1104.50,3.08,87.00,0.09,9.23,39.29,391.21,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:28:00,22.08,14.95,18.39,22.88,-3.50,58.72,23.00,23.30,-0.70,0.00,24.50,24.70,2.40,3.70,4.40,5.29,-14.72,-14.53,0.10,-0.42,-17.58,-18.41,13984.00,0.00,22960.00,1367.80,0.70,596.10,0.15,1104.50,3.09,87.00,0.09,9.22,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:29:00,22.08,14.95,18.18,22.91,-3.50,58.52,23.00,23.40,-0.60,0.00,24.60,24.80,2.40,3.70,4.40,5.29,-15.13,-14.94,-0.42,-0.42,-19.32,-20.26,13984.00,0.00,22960.00,1367.80,0.71,596.10,0.15,1104.60,3.10,87.00,0.09,9.23,39.27,391.21,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:30:00,22.08,14.97,18.19,22.91,-3.60,58.28,23.00,23.30,-0.80,-0.10,24.50,24.70,2.30,3.70,4.19,4.87,-14.31,-14.02,-0.21,-0.42,-16.66,-18.21,13984.00,0.00,22960.00,1367.80,0.69,596.10,0.15,1104.60,3.05,87.00,0.09,9.23,39.29,393.65,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
2018-04-02 05:31:00,22.08,14.95,18.19,22.88,-3.50,58.28,23.00,23.30,-0.70,0.00,24.50,24.70,2.30,3.60,4.30,5.39,-14.62,-14.32,0.10,-0.42,-19.01,-20.87,13984.00,0.00,22960.00,1367.80,0.70,596.10,0.69,1104.70,3.08,87.00,0.09,9.23,39.29,391.21,20.90,21.93,8.67,47.40,460.07,10.42,45.23,438.10,4.91,3.92,-1.05,-2.43,24.50,25.40,5.80,6.40,0.30,0.23,-0.06,-0.15,9.97
